id,clientID,topic,message,timestamp
1159,t4g6:113,t4g6,28.0;75.1;49;Jun,27/7/2024 8:42
1160,t4g6:113,t4g6,28.0;74.3;49;Jun,27/7/2024 8:52
1161,t4g6:113,t4g6,28.1;73.9;49;Jun,27/7/2024 9:02
1162,t4g6:113,t4g6,28.1;75.0;49;Jun,27/7/2024 9:12
1163,t4g6:113,t4g6,28.1;73.7;49;Jun,27/7/2024 9:22
1164,t4g6:113,t4g6,28.1;73.8;49;Jun,27/7/2024 9:32
1165,t4g6:113,t4g6,28.2;73.0;49;Jun,27/7/2024 9:42
1166,t4g6:113,t4g6,28.3;73.2;49;Jun,27/7/2024 9:52
1167,t4g6:113,t4g6,28.4;72.5;50;Jun,27/7/2024 10:02
1168,t4g6:113,t4g6,28.4;72.4;49;Jun,27/7/2024 10:12
1169,t4g6:113,t4g6,28.5;71.8;49;Jun,27/7/2024 10:22
1170,t4g6:113,t4g6,28.5;71.2;49;Jun,27/7/2024 10:32
1171,t4g6:113,t4g6,28.6;70.6;49;Jun,27/7/2024 10:42
1172,t4g6:113,t4g6,28.7;70.1;49;Jun,27/7/2024 10:52
1173,t4g6:113,t4g6,28.8;69.7;48;Jun,27/7/2024 11:02
1174,t4g6:113,t4g6,28.9;69.4;49;Jun,27/7/2024 11:12
1175,t4g6:113,t4g6,28.9;68.9;49;Jun,27/7/2024 11:22
1176,t4g6:113,t4g6,29.1;68.7;50;Jun,27/7/2024 11:32
1177,t4g6:113,t4g6,29.1;68.1;47;Jun,27/7/2024 11:42
1178,t4g6:113,t4g6,29.2;68.3;49;Jun,27/7/2024 11:52
1179,t4g6:113,t4g6,29.3;67.8;47;Jun,27/7/2024 12:02
1180,t4g6:113,t4g6,29.4;67.1;47;Jun,27/7/2024 12:12
1181,t4g6:113,t4g6,29.5;65.9;48;Jun,27/7/2024 12:22
1182,t4g6:113,t4g6,29.6;65.3;46;Jun,27/7/2024 12:32
1183,t4g6:113,t4g6,29.7;65.2;47;Jun,27/7/2024 12:42
1184,t4g6:113,t4g6,29.8;65.0;47;Jun,27/7/2024 12:52
1185,t4g6:113,t4g6,29.8;65.1;48;Jun,27/7/2024 13:02
1186,t4g6:113,t4g6,30.0;65.0;48;Jun,27/7/2024 13:12
1187,t4g6:113,t4g6,30.0;64.4;52;Jun,27/7/2024 13:22
1188,t4g6:113,t4g6,30.2;64.2;52;Jun,27/7/2024 13:32
1189,t4g6:113,t4g6,30.3;64.0;51;Jun,27/7/2024 13:42
1190,t4g6:113,t4g6,30.3;63.4;52;Jun,27/7/2024 13:52
1191,t4g6:113,t4g6,30.5;63.0;49;Jun,27/7/2024 14:02
1192,t4g6:113,t4g6,30.6;62.5;49;Jun,27/7/2024 14:12
1193,t4g6:113,t4g6,30.6;62.0;49;Jun,27/7/2024 14:22
1194,t4g6:113,t4g6,30.7;61.2;48;Jun,27/7/2024 14:32
1195,t4g6:113,t4g6,30.9;60.5;48;Jun,27/7/2024 14:42
1196,t4g6:113,t4g6,30.8;60.1;48;Jun,27/7/2024 14:52
1197,t4g6:113,t4g6,31.0;59.6;48;Jun,27/7/2024 15:02
1198,t4g6:113,t4g6,30.9;59.1;48;Jun,27/7/2024 15:12
1199,t4g6:113,t4g6,31.0;58.4;47;Jun,27/7/2024 15:22
1200,t4g6:113,t4g6,31.1;58.0;48;Jun,27/7/2024 15:32
1201,t4g6:113,t4g6,31.1;57.5;49;Jun,27/7/2024 15:42
1202,t4g6:113,t4g6,31.1;57.3;49;Jun,27/7/2024 15:52
1203,t4g6:113,t4g6,31.2;57.3;49;Jun,27/7/2024 16:02
1204,t4g6:113,t4g6,31.2;57.1;49;Jun,27/7/2024 16:12
1205,t4g6:113,t4g6,31.3;57.1;49;Jun,27/7/2024 16:22
1206,t4g6:113,t4g6,31.4;57.1;50;Jun,27/7/2024 16:32
1207,t4g6:113,t4g6,31.4;56.8;50;Jun,27/7/2024 16:42
1208,t4g6:113,t4g6,31.5;56.9;51;Jun,27/7/2024 16:52
1209,t4g6:113,t4g6,31.5;56.8;52;Jun,27/7/2024 17:02
1210,t4g6:113,t4g6,31.5;56.6;51;Jun,27/7/2024 17:12
1211,t4g6:113,t4g6,31.5;56.8;52;Jun,27/7/2024 17:22
1212,t4g6:113,t4g6,31.5;56.8;52;Jun,27/7/2024 17:32
1213,t4g6:113,t4g6,31.5;57.0;53;Jun,27/7/2024 17:42
1214,t4g6:113,t4g6,31.5;57.5;51;Jun,27/7/2024 17:52
1215,t4g6:113,t4g6,31.5;58.4;52;Jun,27/7/2024 18:02
1216,t4g6:113,t4g6,31.4;59.1;51;Jun,27/7/2024 18:12
1217,t4g6:113,t4g6,31.3;59.0;52;Jun,27/7/2024 18:22
1218,t4g6:113,t4g6,31.1;59.4;48;Jun,27/7/2024 18:32
1219,t4g6:113,t4g6,31.0;60.0;51;Jun,27/7/2024 18:42
1220,t4g6:113,t4g6,31.0;60.3;51;Jun,27/7/2024 18:52
1221,t4g6:113,t4g6,30.8;60.7;52;Jun,27/7/2024 19:02
1222,t4g6:113,t4g6,30.7;61.4;52;Jun,27/7/2024 19:12
1223,t4g6:113,t4g6,30.6;61.6;52;Jun,27/7/2024 19:22
1224,t4g6:113,t4g6,30.5;61.8;52;Jun,27/7/2024 19:32
1225,t4g6:113,t4g6,30.5;62.2;52;Jun,27/7/2024 19:42
1226,t4g6:113,t4g6,30.4;62.4;52;Jun,27/7/2024 19:52
1227,t4g6:113,t4g6,30.3;62.8;54;Jun,27/7/2024 20:02
1228,t4g6:113,t4g6,30.3;63.3;53;Jun,27/7/2024 20:12
1229,t4g6:113,t4g6,30.2;64.0;54;Jun,27/7/2024 20:22
1230,t4g6:113,t4g6,30.1;64.5;54;Jun,27/7/2024 20:32
1231,t4g6:113,t4g6,30.1;64.2;54;Jun,27/7/2024 20:42
1232,t4g6:113,t4g6,30.0;64.6;54;Jun,27/7/2024 20:52
1233,t4g6:113,t4g6,29.9;65.2;54;Jun,27/7/2024 21:02
1234,t4g6:113,t4g6,29.9;65.4;54;Jun,27/7/2024 21:12
1235,t4g6:113,t4g6,29.9;65.5;53;Jun,27/7/2024 21:22
1236,t4g6:113,t4g6,29.9;65.8;53;Jun,27/7/2024 21:32
1237,t4g6:113,t4g6,29.8;66.0;55;Jun,27/7/2024 21:42
1238,t4g6:113,t4g6,29.8;66.3;55;Jun,27/7/2024 21:52
1239,t4g6:113,t4g6,29.8;66.6;54;Jun,27/7/2024 22:02
1240,t4g6:113,t4g6,29.7;66.5;54;Jun,27/7/2024 22:12
1241,t4g6:113,t4g6,29.7;67.0;55;Jun,27/7/2024 22:22
1242,t4g6:113,t4g6,29.7;66.7;54;Jun,27/7/2024 22:32
1243,t4g6:113,t4g6,29.6;67.1;55;Jun,27/7/2024 22:42
1244,t4g6:113,t4g6,29.6;67.2;52;Jun,27/7/2024 22:52
1245,t4g6:113,t4g6,29.6;67.3;54;Jun,27/7/2024 23:02
1246,t4g6:113,t4g6,29.6;67.4;54;Jun,27/7/2024 23:12
1247,t4g6:113,t4g6,29.5;67.3;54;Jun,27/7/2024 23:22
1248,t4g6:113,t4g6,29.5;67.5;53;Jun,27/7/2024 23:32
1249,t4g6:113,t4g6,29.5;67.5;54;Jun,27/7/2024 23:42
1250,t4g6:113,t4g6,29.4;67.7;55;Jun,27/7/2024 23:52
1251,t4g6:113,t4g6,29.4;67.8;54;Jun,28/7/2024 0:02
1252,t4g6:113,t4g6,29.4;67.7;55;Jun,28/7/2024 0:12
1253,t4g6:113,t4g6,29.4;67.8;54;Jun,28/7/2024 0:22
1254,t4g6:113,t4g6,29.4;68.1;54;Jun,28/7/2024 0:32
1255,t4g6:113,t4g6,29.3;67.9;54;Jun,28/7/2024 0:42
1256,t4g6:113,t4g6,29.3;68.1;57;Jun,28/7/2024 0:52
1257,t4g6:113,t4g6,29.3;68.0;55;Jun,28/7/2024 1:02
1258,t4g6:113,t4g6,29.3;68.5;54;Jun,28/7/2024 1:12
1259,t4g6:113,t4g6,29.2;68.9;54;Jun,28/7/2024 1:22
1260,t4g6:113,t4g6,29.3;69.3;54;Jun,28/7/2024 1:32
1261,t4g6:113,t4g6,29.2;69.3;50;Jun,28/7/2024 1:42
1262,t4g6:113,t4g6,29.3;69.6;53;Jun,28/7/2024 1:52
1263,t4g6:113,t4g6,29.2;69.7;53;Jun,28/7/2024 2:02
1264,t4g6:113,t4g6,29.2;69.7;53;Jun,28/7/2024 2:12
1265,t4g6:113,t4g6,29.2;69.5;53;Jun,28/7/2024 2:22
1266,t4g6:113,t4g6,29.2;69.4;54;Jun,28/7/2024 2:32
1267,t4g6:113,t4g6,29.2;69.9;55;Jun,28/7/2024 2:42
1268,t4g6:113,t4g6,29.2;70.0;54;Jun,28/7/2024 2:52
1269,t4g6:113,t4g6,29.1;69.5;53;Jun,28/7/2024 3:02
1270,t4g6:113,t4g6,29.1;69.4;54;Jun,28/7/2024 3:12
1271,t4g6:113,t4g6,29.1;69.5;55;Jun,28/7/2024 3:23
1272,t4g6:113,t4g6,29.1;69.5;57;Jun,28/7/2024 3:33
1273,t4g6:113,t4g6,29.1;69.3;57;Jun,28/7/2024 3:43
1274,t4g6:113,t4g6,29.1;69.3;56;Jun,28/7/2024 3:53
1275,t4g6:113,t4g6,29.1;69.6;58;Jun,28/7/2024 4:03
1276,t4g6:113,t4g6,29.1;69.7;57;Jun,28/7/2024 4:13
1277,t4g6:113,t4g6,29.0;69.5;57;Jun,28/7/2024 4:23
1278,t4g6:113,t4g6,29.1;69.2;60;Jun,28/7/2024 4:33
1279,t4g6:113,t4g6,29.0;69.6;55;Jun,28/7/2024 4:43
1280,t4g6:113,t4g6,29.0;69.7;56;Jun,28/7/2024 4:53
1281,t4g6:113,t4g6,29.0;69.8;55;Jun,28/7/2024 5:03
1282,t4g6:113,t4g6,29.0;69.9;55;Jun,28/7/2024 5:13
1283,t4g6:113,t4g6,28.9;70.2;54;Jun,28/7/2024 5:23
1284,t4g6:113,t4g6,29.0;70.2;67;Jun,28/7/2024 5:33
1285,t4g6:113,t4g6,29.0;70.2;54;Jun,28/7/2024 5:43
1286,t4g6:113,t4g6,28.9;70.3;53;Jun,28/7/2024 5:53
1287,t4g6:113,t4g6,29.0;70.3;54;Jun,28/7/2024 6:03
1288,t4g6:113,t4g6,29.0;70.8;54;Jun,28/7/2024 6:13
1289,t4g6:113,t4g6,28.9;70.9;54;Jun,28/7/2024 6:23
1290,t4g6:113,t4g6,28.9;70.9;54;Jun,28/7/2024 6:33
1291,t4g6:113,t4g6,28.9;71.0;53;Jun,28/7/2024 6:43
1292,t4g6:113,t4g6,28.9;71.0;54;Jun,28/7/2024 6:53
1293,t4g6:113,t4g6,28.9;71.3;54;Jun,28/7/2024 7:03
1294,t4g6:113,t4g6,28.9;71.4;54;Jun,28/7/2024 7:13
1295,t4g6:113,t4g6,28.9;71.2;55;Jun,28/7/2024 7:23
1296,t4g6:113,t4g6,28.9;71.5;55;Jun,28/7/2024 7:33
1297,t4g6:113,t4g6,28.9;71.6;54;Jun,28/7/2024 7:43
1298,t4g6:113,t4g6,28.9;71.5;54;Jun,28/7/2024 7:53
1299,t4g6:113,t4g6,29.0;71.8;53;Jun,28/7/2024 8:03
1300,t4g6:113,t4g6,29.0;71.7;53;Jun,28/7/2024 8:13
1301,t4g6:113,t4g6,28.9;71.8;54;Jun,28/7/2024 8:23
1302,t4g6:113,t4g6,29.0;71.9;52;Jun,28/7/2024 8:33
1303,t4g6:113,t4g6,29.0;71.8;53;Jun,28/7/2024 8:43
1304,t4g6:113,t4g6,29.0;72.8;54;Jun,28/7/2024 8:53
1305,t4g6:113,t4g6,29.1;71.7;55;Jun,28/7/2024 9:03
1306,t4g6:113,t4g6,29.1;71.5;59;Jun,28/7/2024 9:13
1307,t4g6:113,t4g6,29.2;71.5;57;Jun,28/7/2024 9:23
1308,t4g6:113,t4g6,29.2;71.0;55;Jun,28/7/2024 9:33
1309,t4g6:113,t4g6,29.3;70.7;56;Jun,28/7/2024 9:43
1310,t4g6:113,t4g6,29.3;70.3;54;Jun,28/7/2024 9:53
1311,t4g6:113,t4g6,29.4;70.0;54;Jun,28/7/2024 10:03
1312,t4g6:113,t4g6,29.5;70.4;54;Jun,28/7/2024 10:13
1313,t4g6:113,t4g6,29.6;69.8;54;Jun,28/7/2024 10:23
1314,t4g6:113,t4g6,29.6;69.1;54;Jun,28/7/2024 10:33
1315,t4g6:113,t4g6,29.7;69.0;53;Jun,28/7/2024 10:43
1316,t4g6:113,t4g6,29.8;68.6;53;Jun,28/7/2024 10:53
1317,t4g6:113,t4g6,29.8;68.6;52;Jun,28/7/2024 11:03
1318,t4g6:113,t4g6,29.9;68.0;53;Jun,28/7/2024 11:13
1319,t4g6:113,t4g6,30.0;67.2;53;Jun,28/7/2024 11:23
1320,t4g6:113,t4g6,30.0;66.9;52;Jun,28/7/2024 11:33
1321,t4g6:113,t4g6,30.1;66.3;51;Jun,28/7/2024 11:43
1322,t4g6:113,t4g6,30.2;65.9;52;Jun,28/7/2024 11:53
1323,t4g6:113,t4g6,30.2;65.1;51;Jun,28/7/2024 12:03
1324,t4g6:113,t4g6,30.4;64.6;51;Jun,28/7/2024 12:13
1325,t4g6:113,t4g6,30.4;63.8;51;Jun,28/7/2024 12:23
1326,t4g6:113,t4g6,30.6;63.3;50;Jun,28/7/2024 12:33
1327,t4g6:113,t4g6,30.6;63.0;50;Jun,28/7/2024 12:43
1328,t4g6:113,t4g6,30.7;62.7;50;Jun,28/7/2024 12:53
1329,t4g6:113,t4g6,30.8;62.1;50;Jun,28/7/2024 13:03
1330,t4g6:113,t4g6,30.9;61.8;51;Jun,28/7/2024 13:13
1331,t4g6:113,t4g6,31.0;61.5;52;Jun,28/7/2024 13:23
1332,t4g6:113,t4g6,31.1;61.2;52;Jun,28/7/2024 13:33
1333,t4g6:113,t4g6,31.2;60.7;54;Jun,28/7/2024 13:43
1334,t4g6:113,t4g6,31.3;60.1;51;Jun,28/7/2024 13:53
1335,t4g6:113,t4g6,31.4;59.7;51;Jun,28/7/2024 14:03
1336,t4g6:113,t4g6,31.5;59.1;49;Jun,28/7/2024 14:13
1337,t4g6:113,t4g6,31.6;59.1;52;Jun,28/7/2024 14:23
1338,t4g6:113,t4g6,31.7;58.4;52;Jun,28/7/2024 14:33
1339,t4g6:113,t4g6,31.7;58.1;51;Jun,28/7/2024 14:43
1340,t4g6:113,t4g6,31.8;58.1;50;Jun,28/7/2024 14:53
1341,t4g6:113,t4g6,31.8;58.1;49;Jun,28/7/2024 15:03
1342,t4g6:113,t4g6,31.8;58.0;48;Jun,28/7/2024 15:13
1343,t4g6:113,t4g6,31.8;58.1;50;Jun,28/7/2024 15:23
1344,t4g6:113,t4g6,31.8;58.0;50;Jun,28/7/2024 15:33
1345,t4g6:113,t4g6,31.9;57.7;50;Jun,28/7/2024 15:43
1346,t4g6:113,t4g6,32.0;57.8;52;Jun,28/7/2024 15:53
1347,t4g6:113,t4g6,32.1;57.7;54;Jun,28/7/2024 16:03
1348,t4g6:113,t4g6,32.1;57.7;54;Jun,28/7/2024 16:13
1349,t4g6:113,t4g6,32.2;57.4;53;Jun,28/7/2024 16:23
1350,t4g6:113,t4g6,32.2;57.7;53;Jun,28/7/2024 16:33
1351,t4g6:113,t4g6,32.3;57.6;54;Jun,28/7/2024 16:43
1352,t4g6:113,t4g6,32.3;57.5;56;Jun,28/7/2024 16:53
1353,t4g6:113,t4g6,32.3;57.5;55;Jun,28/7/2024 17:03
1354,t4g6:113,t4g6,32.3;57.4;54;Jun,28/7/2024 17:13
1355,t4g6:113,t4g6,32.2;57.4;53;Jun,28/7/2024 17:23
1356,t4g6:113,t4g6,32.2;57.3;50;Jun,28/7/2024 17:33
1357,t4g6:113,t4g6,32.2;56.9;54;Jun,28/7/2024 17:43
1358,t4g6:113,t4g6,32.2;56.8;50;Jun,28/7/2024 17:53
1359,t4g6:113,t4g6,32.1;56.6;52;Jun,28/7/2024 18:03
1360,t4g6:113,t4g6,32.1;56.8;54;Jun,28/7/2024 18:13
1361,t4g6:113,t4g6,32.0;57.0;52;Jun,28/7/2024 18:23
1362,t4g6:113,t4g6,31.9;57.5;53;Jun,28/7/2024 18:33
1363,t4g6:113,t4g6,31.7;57.8;53;Jun,28/7/2024 18:43
1364,t4g6:113,t4g6,31.6;58.3;54;Jun,28/7/2024 18:53
1365,t4g6:113,t4g6,31.5;59.0;53;Jun,28/7/2024 19:03
1366,t4g6:113,t4g6,31.4;59.4;54;Jun,28/7/2024 19:13
1367,t4g6:113,t4g6,31.4;60.0;54;Jun,28/7/2024 19:23
1368,t4g6:113,t4g6,31.3;60.9;55;Jun,28/7/2024 19:33
1369,t4g6:113,t4g6,31.2;61.8;55;Jun,28/7/2024 19:43
1370,t4g6:113,t4g6,31.1;62.1;55;Jun,28/7/2024 19:53
1371,t4g6:113,t4g6,31.1;62.8;55;Jun,28/7/2024 20:03
1372,t4g6:113,t4g6,31.0;63.3;56;Jun,28/7/2024 20:13
1373,t4g6:113,t4g6,30.9;63.2;56;Jun,28/7/2024 20:23
1374,t4g6:113,t4g6,30.9;63.7;56;Jun,28/7/2024 20:33
1375,t4g6:113,t4g6,30.8;64.0;56;Jun,28/7/2024 20:43
1376,t4g6:113,t4g6,30.8;64.5;55;Jun,28/7/2024 20:53
1377,t4g6:113,t4g6,30.7;64.9;55;Jun,28/7/2024 21:03
1378,t4g6:113,t4g6,30.7;64.7;56;Jun,28/7/2024 21:13
1379,t4g6:113,t4g6,30.6;64.9;55;Jun,28/7/2024 21:23
1380,t4g6:113,t4g6,30.5;65.2;56;Jun,28/7/2024 21:33
1381,t4g6:113,t4g6,30.5;65.1;55;Jun,28/7/2024 21:43
1382,t4g6:113,t4g6,30.5;65.2;56;Jun,28/7/2024 21:53
1383,t4g6:113,t4g6,30.4;65.4;57;Jun,28/7/2024 22:03
1384,t4g6:113,t4g6,30.5;65.2;56;Jun,28/7/2024 22:13
1385,t4g6:113,t4g6,30.4;65.4;56;Jun,28/7/2024 22:23
1386,t4g6:113,t4g6,30.4;65.7;57;Jun,28/7/2024 22:33
1387,t4g6:113,t4g6,30.3;65.4;58;Jun,28/7/2024 22:43
1388,t4g6:113,t4g6,30.3;66.0;56;Jun,28/7/2024 22:53
1389,t4g6:113,t4g6,30.2;66.0;53;Jun,28/7/2024 23:03
1390,t4g6:113,t4g6,30.2;66.5;56;Jun,28/7/2024 23:13
1391,t4g6:113,t4g6,30.2;66.3;58;Jun,28/7/2024 23:23
1392,t4g6:113,t4g6,30.2;66.2;57;Jun,28/7/2024 23:33
1393,t4g6:113,t4g6,30.2;66.2;57;Jun,28/7/2024 23:43
1394,t4g6:113,t4g6,30.1;66.6;57;Jun,28/7/2024 23:53
1395,t4g6:113,t4g6,30.1;66.7;56;Jun,29/7/2024 0:03
1396,t4g6:113,t4g6,30.1;66.6;57;Jun,29/7/2024 0:13
1397,t4g6:113,t4g6,30.1;66.4;57;Jun,29/7/2024 0:23
1398,t4g6:113,t4g6,30.1;66.5;58;Jun,29/7/2024 0:33
1399,t4g6:113,t4g6,30.0;66.7;57;Jun,29/7/2024 0:43
1400,t4g6:113,t4g6,30.0;66.7;57;Jun,29/7/2024 0:53
1401,t4g6:113,t4g6,30.0;66.9;55;Jun,29/7/2024 1:03
1402,t4g6:113,t4g6,30.0;67.1;56;Jun,29/7/2024 1:13
1403,t4g6:113,t4g6,30.0;67.2;59;Jun,29/7/2024 1:23
1404,t4g6:113,t4g6,29.9;67.6;54;Jun,29/7/2024 1:33
1405,t4g6:113,t4g6,29.9;68.0;54;Jun,29/7/2024 1:43
1406,t4g6:113,t4g6,29.9;68.0;54;Jun,29/7/2024 1:53
1407,t4g6:113,t4g6,29.9;68.3;54;Jun,29/7/2024 2:03
1408,t4g6:113,t4g6,29.9;68.7;54;Jun,29/7/2024 2:13
1409,t4g6:113,t4g6,29.9;68.2;54;Jun,29/7/2024 2:23
1410,t4g6:113,t4g6,29.9;68.4;54;Jun,29/7/2024 2:33
1411,t4g6:113,t4g6,29.9;68.6;56;Jun,29/7/2024 2:43
1412,t4g6:113,t4g6,29.8;68.6;54;Jun,29/7/2024 2:53
1413,t4g6:113,t4g6,29.8;68.8;56;Jun,29/7/2024 3:03
1414,t4g6:113,t4g6,29.8;68.7;54;Jun,29/7/2024 3:13
1415,t4g6:113,t4g6,29.8;69.0;56;Jun,29/7/2024 3:23
1416,t4g6:113,t4g6,29.8;69.3;54;Jun,29/7/2024 3:34
1417,t4g6:113,t4g6,29.8;69.0;55;Jun,29/7/2024 3:44
1418,t4g6:113,t4g6,29.7;69.2;55;Jun,29/7/2024 3:54
1419,t4g6:113,t4g6,29.8;69.4;54;Jun,29/7/2024 4:04
1420,t4g6:113,t4g6,29.7;69.2;55;Jun,29/7/2024 4:14
1421,t4g6:113,t4g6,29.7;69.4;55;Jun,29/7/2024 4:24
1422,t4g6:113,t4g6,29.7;69.5;54;Jun,29/7/2024 4:34
1423,t4g6:113,t4g6,29.8;69.5;53;Jun,29/7/2024 4:44
1424,t4g6:113,t4g6,29.7;69.7;55;Jun,29/7/2024 4:54
1425,t4g6:113,t4g6,29.7;69.8;54;Jun,29/7/2024 5:04
1426,t4g6:113,t4g6,29.7;69.7;54;Jun,29/7/2024 5:14
1427,t4g6:113,t4g6,29.7;70.0;54;Jun,29/7/2024 5:24
1428,t4g6:113,t4g6,29.7;70.3;56;Jun,29/7/2024 5:34
1429,t4g6:113,t4g6,29.7;70.4;53;Jun,29/7/2024 5:44
1430,t4g6:113,t4g6,29.6;70.7;54;Jun,29/7/2024 5:54
1431,t4g6:113,t4g6,29.7;70.5;54;Jun,29/7/2024 6:04
1432,t4g6:113,t4g6,29.7;70.6;54;Jun,29/7/2024 6:14
1433,t4g6:113,t4g6,29.6;70.8;54;Jun,29/7/2024 6:24
1434,t4g6:113,t4g6,29.6;70.6;53;Jun,29/7/2024 6:34
1435,t4g6:113,t4g6,29.0;70.1;55;Jun,29/7/2024 6:44
1436,t4g6:113,t4g6,28.7;69.1;57;Jun,29/7/2024 6:54
1437,t4g6:113,t4g6,28.5;67.6;56;Jun,29/7/2024 7:04
1438,t4g6:113,t4g6,28.3;66.5;59;Jun,29/7/2024 7:14
1439,t4g6:113,t4g6,28.1;65.0;60;Jun,29/7/2024 7:24
1440,t4g6:113,t4g6,27.9;63.2;60;Jun,29/7/2024 7:34
1441,t4g6:113,t4g6,27.6;62.1;61;Jun,29/7/2024 7:44
1442,t4g6:113,t4g6,27.4;61.3;60;Jun,29/7/2024 7:54
1443,t4g6:113,t4g6,27.2;60.0;36;Jun,29/7/2024 8:04
1444,t4g6:113,t4g6,27.0;58.8;60;Jun,29/7/2024 8:14
1445,t4g6:113,t4g6,26.8;58.0;59;Jun,29/7/2024 8:24
1446,t4g6:113,t4g6,26.8;57.4;59;Jun,29/7/2024 8:34
1447,t4g6:113,t4g6,26.7;57.1;58;Jun,29/7/2024 8:44
1448,t4g6:113,t4g6,26.7;58.4;59;Jun,29/7/2024 8:54
1449,t4g6:113,t4g6,26.7;59.2;58;Jun,29/7/2024 9:04
1450,t4g6:113,t4g6,26.7;59.8;58;Jun,29/7/2024 9:14
1451,t4g6:113,t4g6,26.7;59.8;58;Jun,29/7/2024 9:24
1452,t4g6:113,t4g6,26.8;59.8;58;Jun,29/7/2024 9:34
1453,t4g6:113,t4g6,26.8;60.3;58;Jun,29/7/2024 9:44
1454,t4g6:113,t4g6,26.8;59.7;57;Jun,29/7/2024 9:54
1455,t4g6:113,t4g6,26.9;60.7;57;Jun,29/7/2024 10:04
1456,t4g6:113,t4g6,27.0;61.0;57;Jun,29/7/2024 10:14
1457,t4g6:113,t4g6,26.9;60.9;56;Jun,29/7/2024 10:24
1458,t4g6:113,t4g6,26.8;60.9;56;Jun,29/7/2024 10:34
1459,t4g6:113,t4g6,27.1;60.7;56;Jun,29/7/2024 10:44
1460,t4g6:113,t4g6,27.3;60.8;54;Jun,29/7/2024 10:54
1461,t4g6:113,t4g6,27.4;60.4;56;Jun,29/7/2024 11:04
1462,t4g6:113,t4g6,27.4;60.7;54;Jun,29/7/2024 11:14
1463,t4g6:113,t4g6,27.6;60.5;53;Jun,29/7/2024 11:24
1464,t4g6:113,t4g6,27.6;60.7;56;Jun,29/7/2024 11:34
1465,t4g6:113,t4g6,27.7;60.2;57;Jun,29/7/2024 11:44
1466,t4g6:113,t4g6,27.4;60.7;57;Jun,29/7/2024 11:54
1467,t4g6:113,t4g6,27.6;60.8;56;Jun,29/7/2024 12:04
1468,t4g6:113,t4g6,27.7;60.5;57;Jun,29/7/2024 12:14
1469,t4g6:113,t4g6,27.9;60.0;57;Jun,29/7/2024 12:24
1470,t4g6:113,t4g6,27.8;60.1;55;Jun,29/7/2024 12:34
1471,t4g6:113,t4g6,27.9;59.6;56;Jun,29/7/2024 12:44
1472,t4g6:113,t4g6,27.7;59.6;57;Jun,29/7/2024 12:54
1473,t4g6:113,t4g6,27.9;59.6;56;Jun,29/7/2024 13:04
1474,t4g6:113,t4g6,27.9;59.7;56;Jun,29/7/2024 13:14
1475,t4g6:113,t4g6,27.9;59.9;57;Jun,29/7/2024 13:24
1476,t4g6:113,t4g6,28.0;59.4;54;Jun,29/7/2024 13:34
1477,t4g6:113,t4g6,28.2;59.5;55;Jun,29/7/2024 13:44
1478,t4g6:113,t4g6,28.3;59.3;56;Jun,29/7/2024 13:54
1479,t4g6:113,t4g6,28.3;59.1;56;Jun,29/7/2024 14:04
1480,t4g6:113,t4g6,28.0;59.8;56;Jun,29/7/2024 14:14
1481,t4g6:113,t4g6,27.9;60.2;56;Jun,29/7/2024 14:24
1482,t4g6:113,t4g6,28.0;59.8;57;Jun,29/7/2024 14:34
1483,t4g6:113,t4g6,28.2;59.1;57;Jun,29/7/2024 14:44
1484,t4g6:113,t4g6,28.1;59.0;49;Jun,29/7/2024 14:54
1485,t4g6:113,t4g6,28.4;58.5;56;Jun,29/7/2024 15:04
1486,t4g6:113,t4g6,28.4;58.6;56;Jun,29/7/2024 15:14
1487,t4g6:113,t4g6,28.6;58.2;54;Jun,29/7/2024 15:24
1488,t4g6:113,t4g6,28.5;58.2;55;Jun,29/7/2024 15:34
1489,t4g6:113,t4g6,28.8;57.4;55;Jun,29/7/2024 15:44
1490,t4g6:113,t4g6,28.8;57.2;54;Jun,29/7/2024 15:54
1491,t4g6:113,t4g6,28.7;57.3;55;Jun,29/7/2024 16:04
1492,t4g6:113,t4g6,28.6;57.4;55;Jun,29/7/2024 16:14
1493,t4g6:113,t4g6,28.8;57.1;55;Jun,29/7/2024 16:24
1494,t4g6:113,t4g6,28.4;57.8;53;Jun,29/7/2024 16:34
1495,t4g6:113,t4g6,28.4;57.7;54;Jun,29/7/2024 16:44
1496,t4g6:113,t4g6,28.4;57.6;53;Jun,29/7/2024 16:54
1497,t4g6:113,t4g6,28.1;58.4;54;Jun,29/7/2024 17:04
1498,t4g6:113,t4g6,28.0;58.7;53;Jun,29/7/2024 17:14
1499,t4g6:113,t4g6,27.9;58.8;54;Jun,29/7/2024 17:24
1500,t4g6:113,t4g6,27.9;58.8;54;Jun,29/7/2024 17:34
1501,t4g6:113,t4g6,27.7;59.3;56;Jun,29/7/2024 17:44
1502,t4g6:113,t4g6,27.7;59.2;55;Jun,29/7/2024 17:54
1503,t4g6:113,t4g6,27.7;59.3;54;Jun,29/7/2024 18:04
1504,t4g6:113,t4g6,27.5;59.9;54;Jun,29/7/2024 18:14
1505,t4g6:113,t4g6,27.5;60.1;55;Jun,29/7/2024 18:24
1506,t4g6:113,t4g6,27.4;60.7;51;Jun,29/7/2024 18:34
1507,t4g6:113,t4g6,27.2;60.8;53;Jun,29/7/2024 18:44
